point_time,flight_date_pst,altitude,ground_speed,heading,lat,lon,icao,call_sign,leg_id,flight_leg
2025-02-08 14:29:36.810,2025-02-08,37750,451.8,196.6,31.930692,-81.637779,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:29:44.480,2025-02-08,37625,449.6,196.5,31.9151,-81.643195,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:29:53.040,2025-02-08,37400,448.6,196.6,31.898346,-81.649072,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:29:56.940,2025-02-08,37275,448.9,196.7,31.890381,-81.651819,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:30:07.960,2025-02-08,36900,451.8,196.6,31.868405,-81.659527,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:30:18.580,2025-02-08,36500,454.0,196.6,31.847076,-81.66698,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:30:27.430,2025-02-08,36225,454.0,196.6,31.829361,-81.673187,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:30:31.960,2025-02-08,36100,454.0,196.6,31.820084,-81.676399,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:30:33.560,2025-02-08,36075,452.8,196.6,31.816872,-81.67752,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:30:37.480,2025-02-08,36025,451.5,196.5,31.808818,-81.680323,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:30:45.960,2025-02-08,36000,450.6,196.5,31.792013,-81.686152,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:31:05.940,2025-02-08,36000,455.9,196.6,31.751792,-81.700159,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:31:25.560,2025-02-08,36000,458.1,196.6,31.712036,-81.714056,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:31:45.430,2025-02-08,36000,456.9,196.5,31.671844,-81.727995,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:32:04.920,2025-02-08,36000,456.9,196.5,31.632065,-81.741836,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:32:24.870,2025-02-08,36000,455.9,196.6,31.591507,-81.755892,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:32:44.490,2025-02-08,36000,456.9,196.5,31.552222,-81.769482,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:33:04.470,2025-02-08,36000,457.8,196.5,31.511582,-81.7836,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:33:24.040,2025-02-08,36000,458.8,196.5,31.471733,-81.797388,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:33:43.900,2025-02-08,36000,458.8,196.5,31.430954,-81.81145,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:34:03.450,2025-02-08,36000,455.6,196.4,31.39151,-81.825095,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:34:23.060,2025-02-08,36000,452.8,196.6,31.351959,-81.83872,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:34:42.860,2025-02-08,36000,449.6,196.5,31.312059,-81.852484,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:35:02.500,2025-02-08,36000,446.4,196.5,31.273281,-81.865833,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:35:22.050,2025-02-08,36000,445.2,196.4,31.234457,-81.879181,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:35:41.980,2025-02-08,36000,446.4,196.5,31.194887,-81.892859,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:36:01.830,2025-02-08,36000,447.4,196.5,31.155579,-81.906361,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:36:21.720,2025-02-08,36000,448.4,196.4,31.116167,-81.919885,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:36:41.650,2025-02-08,36000,449.3,196.4,31.076179,-81.933618,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:37:01.230,2025-02-08,36000,447.4,196.5,31.03743,-81.94686,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:37:20.800,2025-02-08,36000,445.2,196.4,30.998657,-81.960162,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:37:40.660,2025-02-08,36000,445.2,196.4,30.95929,-81.973626,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:38:00.250,2025-02-08,36000,446.2,196.4,30.920517,-81.986928,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:38:19.710,2025-02-08,36000,448.4,196.4,30.881777,-82.00014,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:38:39.660,2025-02-08,36000,451.5,196.5,30.841789,-82.013818,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:38:59.510,2025-02-08,36000,453.4,196.4,30.802545,-82.027222,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:39:19.410,2025-02-08,36000,453.4,196.4,30.76181,-82.041052,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:39:39.030,2025-02-08,36000,453.4,196.4,30.722708,-82.054413,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:39:58.830,2025-02-08,36000,453.4,196.4,30.682347,-82.068091,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:40:16.840,2025-02-08,36000,453.4,195.5,30.646083,-82.080286,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:40:25.500,2025-02-08,36000,456.0,193.2,30.628326,-82.085482,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:40:34.470,2025-02-08,36000,458.5,191.1,30.609679,-82.090009,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:40:43.090,2025-02-08,36000,460.5,188.9,30.591797,-82.09356,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:40:52.050,2025-02-08,36000,463.3,186.8,30.572717,-82.09649,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:41:00.900,2025-02-08,36000,465.7,184.9,30.554701,-82.098523,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:41:20.860,2025-02-08,36000,465.6,184.7,30.510802,-82.102533,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:41:40.640,2025-02-08,36000,465.6,184.7,30.468672,-82.106488,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:42:00.350,2025-02-08,36000,465.6,184.7,30.426041,-82.11047,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:42:19.960,2025-02-08,36000,466.6,184.7,30.383528,-82.114453,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:42:39.390,2025-02-08,36000,466.6,184.7,30.341766,-82.118333,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:42:59.040,2025-02-08,36000,465.5,184.6,30.299921,-82.122253,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:43:18.630,2025-02-08,36000,464.5,184.6,30.257492,-82.126142,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:43:33.090,2025-02-08,36000,464.8,183.3,30.226456,-82.128834,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:43:40.360,2025-02-08,36000,467.0,180.7,30.210587,-82.12934,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:43:45.580,2025-02-08,35975,469.0,179.4,30.199722,-82.129319,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:43:47.850,2025-02-08,35950,470.1,178.7,30.194945,-82.12923,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:43:55.260,2025-02-08,35850,473.0,176.2,30.17828,-82.128241,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:44:02.560,2025-02-08,35725,474.9,173.7,30.162591,-82.126593,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:44:10.940,2025-02-08,35600,474.3,171.4,30.143875,-82.123718,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:44:21.160,2025-02-08,35425,472.9,169.5,30.122269,-82.119356,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:44:37.530,2025-02-08,35150,471.2,170.0,30.086929,-82.112032,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:44:46.000,2025-02-08,35050,472.2,170.0,30.068848,-82.10837,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:44:56.380,2025-02-08,35000,472.2,170.0,30.046463,-82.103846,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:45:16.230,2025-02-08,35000,472.2,170.0,30.003342,-82.095175,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:45:36.000,2025-02-08,35000,472.2,170.0,29.96109,-82.086666,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:45:55.900,2025-02-08,35000,471.2,170.0,29.918472,-82.078088,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:46:15.450,2025-02-08,35000,471.0,170.1,29.876295,-82.069594,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:46:34.950,2025-02-08,35000,470.0,170.1,29.834165,-82.061139,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:46:54.560,2025-02-08,35000,469.0,170.1,29.792129,-82.052684,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:47:14.450,2025-02-08,35000,466.9,170.1,29.749878,-82.044208,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:47:34.400,2025-02-08,35000,464.9,170.1,29.707352,-82.035704,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:47:54.100,2025-02-08,35000,464.9,170.1,29.665274,-82.027265,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:48:14.030,2025-02-08,35000,464.9,170.1,29.62326,-82.018855,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:48:33.100,2025-02-08,35000,463.9,170.1,29.582565,-82.010721,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:48:52.870,2025-02-08,35000,463.0,170.1,29.541138,-82.002481,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:49:12.460,2025-02-08,35000,461.8,170.1,29.499362,-81.994144,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:49:32.090,2025-02-08,35000,461.8,170.1,29.45807,-81.985904,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:49:52.080,2025-02-08,35000,463.9,170.1,29.41626,-81.977604,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:50:11.680,2025-02-08,35000,464.9,170.1,29.374229,-81.96921,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:50:31.300,2025-02-08,35000,463.9,170.1,29.33313,-81.961071,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:50:50.710,2025-02-08,35000,462.8,170.2,29.291702,-81.952832,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:51:10.680,2025-02-08,35000,461.8,170.1,29.249496,-81.944486,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:51:30.570,2025-02-08,35000,462.8,170.2,29.207712,-81.936251,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:51:37.780,2025-02-08,34975,463.8,170.2,29.192489,-81.933235,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:51:41.300,2025-02-08,34925,464.8,170.2,29.185318,-81.93181,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:51:44.610,2025-02-08,34875,464.8,170.2,29.178105,-81.930434,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:51:58.220,2025-02-08,34575,465.9,170.1,29.149149,-81.924726,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:52:11.710,2025-02-08,34275,464.9,170.1,29.12024,-81.919017,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:52:26.340,2025-02-08,34000,464.8,170.2,29.089279,-81.9129,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:52:40.840,2025-02-08,33700,464.8,170.2,29.058326,-81.906792,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:52:55.870,2025-02-08,33425,463.8,170.2,29.02695,-81.900599,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:53:10.330,2025-02-08,33125,464.8,170.2,28.996033,-81.89452,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:53:25.130,2025-02-08,32850,467.9,170.2,28.964942,-81.888428,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:53:39.560,2025-02-08,32550,470.8,170.2,28.933594,-81.882213,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:53:54.110,2025-02-08,32250,473.0,170.1,28.902143,-81.876041,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:54:09.030,2025-02-08,31950,469.9,170.2,28.870301,-81.869794,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:54:23.910,2025-02-08,31650,462.8,170.2,28.838379,-81.863515,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:54:38.640,2025-02-08,31375,456.7,170.2,28.807735,-81.857515,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:54:53.310,2025-02-08,31100,453.6,170.2,28.777405,-81.851578,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:55:07.890,2025-02-08,30800,451.8,170.1,28.747031,-81.845506,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:55:22.870,2025-02-08,30525,450.8,170.0,28.716339,-81.839429,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:55:37.900,2025-02-08,30250,448.7,170.1,28.68512,-81.83325,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:55:52.690,2025-02-08,29950,447.7,170.1,28.655044,-81.827249,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:56:07.270,2025-02-08,29675,444.7,170.0,28.625111,-81.821325,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:56:22.180,2025-02-08,29400,440.8,169.9,28.595224,-81.815401,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:56:36.460,2025-02-08,29125,438.7,168.6,28.56665,-81.80927,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:56:51.180,2025-02-08,28850,437.7,167.3,28.537399,-81.802139,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:57:04.180,2025-02-08,28525,435.8,166.1,28.511849,-81.795259,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:57:17.990,2025-02-08,28200,434.4,165.7,28.484848,-81.787508,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:57:31.330,2025-02-08,27900,432.2,165.8,28.45878,-81.780072,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:57:44.950,2025-02-08,27575,430.0,165.9,28.432709,-81.772614,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:57:58.660,2025-02-08,27275,427.1,165.8,28.406129,-81.765047,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:58:12.820,2025-02-08,26950,424.0,165.8,28.378967,-81.757296,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:58:26.210,2025-02-08,26650,420.8,165.8,28.353882,-81.750165,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:58:39.830,2025-02-08,26350,417.6,165.9,28.32811,-81.742824,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:58:53.240,2025-02-08,26050,415.7,165.8,28.302969,-81.735642,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:59:06.760,2025-02-08,25750,413.5,165.9,28.277598,-81.728426,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:59:20.580,2025-02-08,25450,410.4,165.9,28.251984,-81.721115,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:59:34.450,2025-02-08,25150,409.4,165.9,28.226761,-81.713985,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 14:59:48.190,2025-02-08,24850,409.4,165.9,28.201346,-81.706776,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:00:01.760,2025-02-08,24550,410.4,165.9,28.176207,-81.699614,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:00:15.650,2025-02-08,24250,411.6,165.8,28.150543,-81.692276,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:00:29.230,2025-02-08,23950,410.4,165.9,28.12532,-81.685145,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:00:43.080,2025-02-08,23650,409.4,165.9,28.099862,-81.67791,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:00:50.780,2025-02-08,23500,407.3,168.4,28.08609,-81.674318,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:00:55.840,2025-02-08,23375,405.0,171.9,28.076725,-81.672525,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:01:00.830,2025-02-08,23275,402.2,175.6,28.067229,-81.671448,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:01:06.140,2025-02-08,23150,399.0,179.3,28.057205,-81.67099,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:01:11.450,2025-02-08,23050,396.5,182.8,28.047638,-81.671307,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:01:16.180,2025-02-08,22950,393.0,185.8,28.038895,-81.672099,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:01:21.200,2025-02-08,22850,389.5,189.6,28.02994,-81.673602,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:01:26.820,2025-02-08,22725,385.9,193.0,28.020264,-81.675849,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:01:37.880,2025-02-08,22500,382.8,194.8,28.001083,-81.681501,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:01:52.730,2025-02-08,22200,378.8,194.4,27.975815,-81.688896,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:02:07.060,2025-02-08,21900,375.7,194.3,27.951416,-81.695973,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:02:21.800,2025-02-08,21625,373.8,194.4,27.926827,-81.703051,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:02:35.730,2025-02-08,21325,372.5,194.3,27.903179,-81.709865,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:02:50.760,2025-02-08,21050,371.6,194.3,27.878413,-81.716995,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:03:05.180,2025-02-08,20750,369.6,194.4,27.854095,-81.723978,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:03:20.150,2025-02-08,20475,368.4,194.3,27.829254,-81.731098,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:03:34.630,2025-02-08,20175,366.5,194.4,27.805512,-81.737964,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:03:49.280,2025-02-08,19900,364.3,194.3,27.781403,-81.744863,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:04:04.490,2025-02-08,19600,362.4,194.4,27.756729,-81.751962,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:04:19.390,2025-02-08,19325,360.4,193.8,27.732425,-81.758881,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:04:25.870,2025-02-08,19200,359.3,190.8,27.721951,-81.761416,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:04:32.260,2025-02-08,19075,359.5,188.0,27.711685,-81.763311,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:04:39.020,2025-02-08,18950,358.4,185.1,27.700562,-81.764659,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:04:45.870,2025-02-08,18850,356.3,182.2,27.688945,-81.76543,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:04:52.610,2025-02-08,18775,357.0,179.5,27.677726,-81.765589,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:05:05.850,2025-02-08,18600,355.2,178.1,27.655893,-81.764902,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:05:23.810,2025-02-08,18375,353.1,178.5,27.626332,-81.763951,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:05:30.860,2025-02-08,18275,352.6,176.8,27.614914,-81.763311,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:05:35.420,2025-02-08,18200,351.3,173.5,27.607479,-81.762472,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:05:40.360,2025-02-08,18150,351.0,170.3,27.599396,-81.761031,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:05:45.340,2025-02-08,18075,350.8,167.1,27.59166,-81.759217,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:05:51.070,2025-02-08,17975,351.6,164.0,27.58248,-81.756504,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:05:56.440,2025-02-08,17875,352.6,160.8,27.574219,-81.753465,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:06:02.440,2025-02-08,17750,353.8,157.6,27.565209,-81.749532,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:06:15.240,2025-02-08,17425,355.6,156.5,27.545746,-81.739991,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:06:22.740,2025-02-08,17300,357.9,156.8,27.534485,-81.734531,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:06:40.030,2025-02-08,17050,358.3,156.6,27.507889,-81.721698,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:06:58.090,2025-02-08,16825,353.9,156.7,27.480903,-81.708703,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:07:16.340,2025-02-08,16575,350.7,156.6,27.453644,-81.695476,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:07:34.320,2025-02-08,16350,350.7,156.6,27.426344,-81.682293,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:07:52.340,2025-02-08,16100,349.4,156.7,27.39953,-81.669405,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:08:10.440,2025-02-08,15875,348.5,156.7,27.372482,-81.65635,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:08:26.360,2025-02-08,15650,345.3,156.6,27.348862,-81.645001,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:08:30.790,2025-02-08,15550,345.3,156.6,27.342643,-81.641992,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:08:42.990,2025-02-08,15200,342.7,156.8,27.324692,-81.633341,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:08:55.700,2025-02-08,14875,340.0,156.6,27.306107,-81.624376,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:09:08.290,2025-02-08,14550,336.0,156.9,27.288208,-81.615773,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:09:21.770,2025-02-08,14225,333.3,156.7,27.268936,-81.606497,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:09:34.960,2025-02-08,13900,330.1,156.6,27.250259,-81.59748,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:09:48.380,2025-02-08,13575,329.7,156.8,27.231476,-81.588434,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:10:02.040,2025-02-08,13250,331.9,156.8,27.21225,-81.579244,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:10:14.850,2025-02-08,12925,331.0,156.7,27.194188,-81.570528,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:10:27.850,2025-02-08,12600,330.6,156.9,27.175964,-81.561774,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:10:41.300,2025-02-08,12275,328.8,156.7,27.156876,-81.552602,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:10:52.380,2025-02-08,12025,326.6,156.7,27.141491,-81.545228,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:10:59.750,2025-02-08,11850,325.2,156.8,27.131241,-81.54032,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:11:06.920,2025-02-08,11650,323.9,156.9,27.121216,-81.535552,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:11:14.640,2025-02-08,11475,322.1,156.8,27.110534,-81.530439,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:11:21.940,2025-02-08,11300,320.3,156.6,27.100618,-81.525685,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:11:29.530,2025-02-08,11125,318.9,156.7,27.09033,-81.52072,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:11:36.730,2025-02-08,10950,316.7,156.8,27.080554,-81.516019,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:11:44.670,2025-02-08,10775,315.8,156.7,27.069992,-81.510989,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:11:52.070,2025-02-08,10600,313.2,156.9,27.060118,-81.506248,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:11:59.220,2025-02-08,10425,311.3,156.7,27.050574,-81.501653,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:12:06.750,2025-02-08,10250,308.2,156.7,27.040741,-81.496893,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:12:14.500,2025-02-08,10075,305.9,156.7,27.030304,-81.491866,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:12:22.010,2025-02-08,9900,302.4,156.8,27.020734,-81.487286,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:12:27.970,2025-02-08,9800,298.3,156.7,27.01296,-81.483589,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:12:31.600,2025-02-08,9750,293.9,156.8,27.008286,-81.481346,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:12:49.240,2025-02-08,9725,290.9,155.6,26.986496,-81.470619,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:13:08.900,2025-02-08,9725,289.6,155.7,26.962463,-81.458493,c060ba,UNKNOWN,5,UNKNOWN_leg5
2025-02-08 15:13:28.560,2025-02-08,9725,290.5,155.8,26.938385,-81.446366,c060ba,UNKNOWN,5,UNKNOWN_leg5
