time,lat,lon,altitude,ground_speed,heading,details,alt_geom,nnumber,model,desc,timestamp,ping_time,icao
4150.34,39.230176,-104.08313,21550,308.3,311.2,"{'type': 'adsb_icao', 'flight': 'SWA2580 ', 'alt_geom': 21700, 'track': 311.19, 'baro_rate': -2496, 'squawk': '1474', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 11008, 'nav_heading': 303.05, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",21700.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:09:10.340,abfd8c
4144.47,39.224625,-104.075039,21800,308.2,311.5,,21925.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:09:04.470,abfd8c
4142.15,39.222448,-104.071777,21875,308.2,311.5,,22000.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:09:02.150,abfd8c
4140.19,39.22054,-104.069031,21925,308.2,311.5,,22050.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:09:00.190,abfd8c
4137.98,39.218538,-104.066101,21950,308.2,311.5,"{'type': 'adsb_icao', 'flight': 'SWA2580 ', 'alt_geom': 22075, 'track': 311.45, 'baro_rate': -832, 'squawk': '1474', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 11008, 'nav_heading': 303.05, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",22075.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:08:57.980,abfd8c
4135.6,39.216293,-104.062799,21975,309.6,311.5,,22100.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:08:55.600,abfd8c
3919.13,39.006729,-103.760913,26450,326.5,311.6,,26725.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:05:19.130,abfd8c
3908.42,38.995926,-103.745389,26825,329.3,311.9,,27125.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:05:08.420,abfd8c
3897.92,38.985172,-103.730042,27225,331.4,312.1,"{'type': 'adsb_icao', 'flight': 'SWA2580 ', 'alt_geom': 27525, 'track': 312.06, 'baro_rate': -2176, 'squawk': '1474', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 11008, 'nav_heading': 303.05, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",27525.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:04:57.920,abfd8c
3886.85,38.973679,-103.713744,27625,334.1,312.3,,27925.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:04:46.850,abfd8c
3562.49,38.608337,-103.199416,30000,373.7,312.4,,30425.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 00:59:22.490,abfd8c
3542.91,38.585403,-103.167532,30000,375.1,312.6,"{'type': 'adsb_icao', 'flight': 'SWA2580 ', 'alt_geom': 30425, 'track': 312.62, 'baro_rate': 0, 'squawk': '1474', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 30016, 'nav_heading': 303.05, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",30425.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 00:59:02.910,abfd8c
3522.95,38.562012,-103.134931,30000,375.9,312.3,,30450.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 00:58:42.950,abfd8c
3503.41,38.539061,-103.102966,30000,376.6,312.4,,30450.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 00:58:23.410,abfd8c
3483.75,38.515961,-103.070745,30000,377.2,312.5,,30450.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 00:58:03.750,abfd8c
3463.89,38.492463,-103.038086,30000,378.0,312.4,"{'type': 'adsb_icao', 'flight': 'SWA2580 ', 'alt_geom': 30475, 'track': 312.43, 'baro_rate': 64, 'squawk': '1474', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 30016, 'nav_heading': 303.05, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",30475.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 00:57:43.890,abfd8c
3444.13,38.469093,-103.005615,30000,378.7,312.5,,30475.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 00:57:24.130,abfd8c
3424.64,38.446014,-102.9736,30000,380.1,312.5,,30500.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 00:57:04.640,abfd8c
3404.85,38.422485,-102.940999,30000,381.5,312.6,,30500.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 00:56:44.850,abfd8c
3385.07,38.3988,-102.908219,30000,382.9,312.6,"{'type': 'adsb_icao', 'flight': 'SWA2580 ', 'alt_geom': 30500, 'track': 312.57, 'baro_rate': 0, 'squawk': '1474', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 30016, 'nav_heading': 303.05, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",30500.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 00:56:25.070,abfd8c
3365.16,38.374786,-102.8751,30000,383.6,312.7,,30500.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 00:56:05.160,abfd8c
3345.24,38.350851,-102.842062,30000,385.0,312.7,,30525.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 00:55:45.240,abfd8c
3325.52,38.327063,-102.809282,30000,385.7,312.6,,30525.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 00:55:25.520,abfd8c
3305.67,38.302949,-102.775965,30000,388.5,312.6,"{'type': 'adsb_icao', 'flight': 'SWA2580 ', 'alt_geom': 30525, 'track': 312.6, 'baro_rate': -64, 'squawk': '1474', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 30016, 'nav_heading': 303.05, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",30525.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 00:55:05.670,abfd8c
3286.09,38.279207,-102.743185,30000,389.3,312.5,,30550.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 00:54:46.090,abfd8c
3266.24,38.25499,-102.709779,30000,390.6,312.7,,30550.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 00:54:26.240,abfd8c
3246.51,38.230746,-102.676551,30000,391.3,312.8,,30550.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 00:54:06.510,abfd8c
3581.96,38.630997,-103.231122,30000,372.3,312.4,,30425.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 00:59:41.960,abfd8c
4243.04,39.319977,-104.200605,19975,296.0,329.1,"{'type': 'adsb_icao', 'flight': 'SWA2580 ', 'alt_geom': 20050, 'track': 329.1, 'baro_rate': 0, 'squawk': '1474', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 11008, 'nav_heading': 303.05, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",20050.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:10:43.040,abfd8c
3601.56,38.65372,-103.262878,30000,370.9,312.4,,30400.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:00:01.560,abfd8c
3640.95,38.699112,-103.326356,30000,368.8,312.5,,30375.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:00:40.950,abfd8c
3876.2,38.96264,-103.698303,28025,334.8,312.5,,28350.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:04:36.200,abfd8c
3865.76,38.951701,-103.682983,28425,336.9,312.4,,28750.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:04:25.760,abfd8c
3854.93,38.940342,-103.666931,28825,338.4,312.1,"{'type': 'adsb_icao', 'flight': 'SWA2580 ', 'alt_geom': 29175, 'track': 312.13, 'baro_rate': -2176, 'squawk': '1474', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 11008, 'nav_heading': 303.05, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",29175.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:04:14.930,abfd8c
3844.21,38.929092,-103.650931,29225,340.0,311.7,,29600.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:04:04.210,abfd8c
3833.21,38.917531,-103.634399,29625,343.3,312.3,,30000.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:03:53.210,abfd8c
3830.82,38.914948,-103.630749,29675,344.7,312.3,,30025.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:03:50.820,abfd8c
3827.84,38.911743,-103.626271,29750,346.2,312.3,"{'type': 'adsb_icao', 'flight': 'SWA2580 ', 'alt_geom': 30100, 'track': 312.31, 'baro_rate': -1024, 'squawk': '1474', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 11008, 'nav_heading': 303.05, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",30100.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:03:47.840,abfd8c
3822.42,38.905893,-103.618042,29800,351.1,312.2,,30175.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:03:42.420,abfd8c
3810.25,38.89244,-103.59906,29950,360.4,312.2,,30300.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:03:30.250,abfd8c
3799.22,38.880066,-103.58149,29975,366.8,311.9,,30325.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:03:19.220,abfd8c
3779.6,38.857712,-103.549561,30000,368.2,311.9,"{'type': 'adsb_icao', 'flight': 'SWA2580 ', 'alt_geom': 30325, 'track': 311.92, 'baro_rate': -64, 'squawk': '1474', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 11008, 'nav_heading': 303.05, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",30325.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:02:59.600,abfd8c
3759.64,38.834901,-103.517395,30000,367.4,312.2,,30350.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:02:39.640,abfd8c
3739.8,38.812277,-103.485596,30000,368.8,312.2,,30350.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:02:19.800,abfd8c
3720.19,38.789652,-103.453857,30000,370.2,312.3,,30375.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:02:00.190,abfd8c
3700.39,38.766842,-103.421692,30000,368.9,312.0,"{'type': 'adsb_icao', 'flight': 'SWA2580 ', 'alt_geom': 30350, 'track': 312.03, 'baro_rate': -64, 'squawk': '1474', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 11008, 'nav_heading': 303.05, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",30350.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:01:40.390,abfd8c
3680.81,38.74459,-103.390198,30000,363.9,312.1,,30375.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:01:20.810,abfd8c
3660.9,38.721965,-103.358337,30000,366.7,312.4,,30375.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:01:00.900,abfd8c
3621.15,38.676361,-103.294532,30000,369.5,312.4,"{'type': 'adsb_icao', 'flight': 'SWA2580 ', 'alt_geom': 30400, 'track': 312.37, 'baro_rate': 0, 'squawk': '1474', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 11008, 'nav_heading': 303.05, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",30400.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:00:21.150,abfd8c
3226.54,38.206166,-102.642935,30000,391.3,312.8,"{'type': 'adsb_icao', 'flight': 'SWA2580 ', 'alt_geom': 30575, 'track': 312.83, 'baro_rate': 0, 'squawk': '1474', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 30016, 'nav_heading': 303.05, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",30575.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 00:53:46.540,abfd8c
4262.83,39.343277,-104.218279,19975,294.0,329.8,,20050.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:11:02.830,abfd8c
4268.38,39.349769,-104.223083,19925,292.1,330.0,,20025.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:11:08.380,abfd8c
4751.22,39.744904,-104.798584,9975,240.0,270.5,,10025.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:19:11.220,abfd8c
4744.71,39.744858,-104.789246,10175,239.0,270.5,"{'type': 'adsb_icao', 'flight': 'SWA2580 ', 'alt_geom': 10200, 'track': 270.48, 'baro_rate': -1920, 'squawk': '1474', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1016.0, 'nav_altitude_mcp': 8000, 'nav_heading': 262.27, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",10200.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:19:04.710,abfd8c
4738.88,39.744811,-104.780884,10375,237.0,270.5,,10400.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:18:58.880,abfd8c
4732.71,39.744764,-104.772034,10575,236.0,270.7,,10625.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:18:52.710,abfd8c
4726.15,39.744644,-104.762819,10775,235.0,271.0,,10825.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:18:46.150,abfd8c
4723.55,39.744598,-104.759177,10825,236.1,271.2,"{'type': 'adsb_icao', 'flight': 'SWA2580 ', 'alt_geom': 10875, 'track': 271.21, 'baro_rate': -1152, 'squawk': '1474', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1016.0, 'nav_altitude_mcp': 8000, 'nav_heading': 303.05, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",10875.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:18:43.550,abfd8c
4721.36,39.744578,-104.756042,10875,237.1,271.5,,10900.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:18:41.360,abfd8c
4757.83,39.74501,-104.808137,9775,241.0,271.0,,9825.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:19:17.830,abfd8c
4719.68,39.744532,-104.753662,10900,239.1,271.4,,10925.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:18:39.680,abfd8c
4704.09,39.744113,-104.730774,10900,255.1,271.6,"{'type': 'adsb_icao', 'flight': 'SWA2580 ', 'alt_geom': 10925, 'track': 271.57, 'baro_rate': -256, 'squawk': '1474', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1016.0, 'nav_altitude_mcp': 11008, 'nav_heading': 303.05, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",10925.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:18:24.090,abfd8c
4692.67,39.743729,-104.713022,11000,264.1,271.7,,11025.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:18:12.670,abfd8c
4685.74,39.743461,-104.702026,11125,267.2,271.9,,11150.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:18:05.740,abfd8c
4677.28,39.743135,-104.688416,11275,269.1,271.5,,11300.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:17:57.280,abfd8c
4667.43,39.742902,-104.672424,11425,273.1,271.5,"{'type': 'adsb_icao', 'flight': 'SWA2580 ', 'alt_geom': 11450, 'track': 271.47, 'baro_rate': -832, 'squawk': '1474', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1016.0, 'nav_altitude_mcp': 11008, 'nav_heading': 303.05, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",11450.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:17:47.430,abfd8c
4662.94,39.74267,-104.664978,11500,276.1,275.2,,11525.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:17:42.940,abfd8c
4659.04,39.742126,-104.658628,11550,279.2,279.9,,11575.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:17:39.040,abfd8c
4712.51,39.744324,-104.743294,10900,246.1,271.4,,10925.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:18:32.510,abfd8c
4765.64,39.745193,-104.819422,9600,240.1,271.2,,9625.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:19:25.640,abfd8c
4774.4,39.74537,-104.831909,9425,237.1,271.2,"{'type': 'adsb_icao', 'flight': 'SWA2580 ', 'alt_geom': 9450, 'track': 271.21, 'baro_rate': -1408, 'squawk': '1474', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1016.0, 'nav_altitude_mcp': 8000, 'nav_heading': 262.27, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",9450.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:19:34.400,abfd8c
4781.57,39.74556,-104.842052,9250,237.1,271.2,,9300.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:19:41.570,abfd8c
4844.61,39.770089,-104.91394,7925,232.9,354.8,,7950.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:20:44.610,abfd8c
4841.53,39.76683,-104.913452,7925,233.2,349.1,,7950.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:20:41.530,abfd8c
4839.11,39.764223,-104.912842,7925,233.4,342.0,"{'type': 'adsb_icao', 'flight': 'SWA2580 ', 'alt_geom': 7950, 'track': 342.03, 'baro_rate': -64, 'squawk': '1474', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1016.0, 'nav_altitude_mcp': 8000, 'nav_heading': 350.16, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",7950.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:20:39.110,abfd8c
4836.05,39.761032,-104.911552,7950,233.7,336.3,,7975.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:20:36.050,abfd8c
4834.0,39.759056,-104.9104,7950,234.6,330.9,,7975.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:20:34.000,abfd8c
4831.42,39.756638,-104.908567,7975,235.8,325.4,,8000.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:20:31.420,abfd8c
4829.52,39.75499,-104.906955,8000,236.3,317.1,"{'type': 'adsb_icao', 'flight': 'SWA2580 ', 'alt_geom': 8050, 'track': 317.06, 'baro_rate': -1024, 'squawk': '1474', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1016.0, 'nav_altitude_mcp': 8000, 'nav_heading': 350.16, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",8050.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:20:29.520,abfd8c
4826.56,39.752609,-104.904089,8050,237.3,311.8,,8100.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:20:26.560,abfd8c
4824.19,39.750961,-104.901461,8100,237.1,303.8,,8150.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:20:24.190,abfd8c
4821.65,39.749466,-104.898499,8175,237.6,298.4,,8200.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:20:21.650,abfd8c
4819.57,39.748395,-104.895813,8225,237.9,290.4,"{'type': 'adsb_icao', 'flight': 'SWA2580 ', 'alt_geom': 8275, 'track': 290.42, 'baro_rate': -1728, 'squawk': '1474', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1016.0, 'nav_altitude_mcp': 8000, 'nav_heading': 350.16, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",8275.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:20:19.570,abfd8c
4816.98,39.747371,-104.892334,8300,237.5,285.4,,8350.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:20:16.980,abfd8c
4814.31,39.746673,-104.888672,8375,237.4,278.2,,8425.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:20:14.310,abfd8c
4810.97,39.746208,-104.883972,8475,237.4,273.1,,8525.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:20:10.970,abfd8c
4803.39,39.745975,-104.873169,8650,237.0,270.7,"{'type': 'adsb_icao', 'flight': 'SWA2580 ', 'alt_geom': 8700, 'track': 270.73, 'baro_rate': -1536, 'squawk': '1474', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1016.0, 'nav_altitude_mcp': 8000, 'nav_heading': 277.03, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",8700.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:20:03.390,abfd8c
4796.15,39.74588,-104.86277,8850,237.0,271.0,,8900.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:19:56.150,abfd8c
4788.77,39.745743,-104.852321,9050,237.1,271.2,,9075.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:19:48.770,abfd8c
4654.97,39.741087,-104.651917,11625,281.8,284.4,,11650.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:17:34.970,abfd8c
4651.43,39.739838,-104.646149,11675,283.4,289.6,"{'type': 'adsb_icao', 'flight': 'SWA2580 ', 'alt_geom': 11725, 'track': 289.59, 'baro_rate': -1344, 'squawk': '1474', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1016.0, 'nav_altitude_mcp': 11008, 'nav_heading': 303.05, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",11725.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:17:31.430,abfd8c
4647.87,39.738247,-104.640503,11775,284.8,293.6,,11800.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:17:27.870,abfd8c
4644.09,39.73613,-104.634625,11875,285.5,298.5,,11925.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:17:24.090,abfd8c
